scanner_folder,image_name,mean_residual,residual_image_path
EpsonV39-2\150,s9_47.tif,9.355073871120112e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_47.tif
EpsonV39-2\150,s9_48.tif,9.327175121143227e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_48.tif
EpsonV39-2\150,s9_49.tif,1.0934763849945739e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_49.tif
EpsonV39-2\150,s9_5.tif,1.0561120689089876e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_5.tif
EpsonV39-2\150,s9_50.tif,1.0237749847874511e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_50.tif
EpsonV39-2\150,s9_51.tif,1.0315136478311615e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_51.tif
EpsonV39-2\150,s9_52.tif,9.491031960351393e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_52.tif
EpsonV39-2\150,s9_53.tif,1.0233281955152052e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_53.tif
EpsonV39-2\150,s9_54.tif,1.0573160125204595e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_54.tif
EpsonV39-2\150,s9_55.tif,9.434120329387952e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_55.tif
EpsonV39-2\150,s9_56.tif,9.019822755362839e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_56.tif
EpsonV39-2\150,s9_57.tif,1.0586734333628556e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_57.tif
EpsonV39-2\150,s9_58.tif,1.0298583674739348e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_58.tif
EpsonV39-2\150,s9_59.tif,9.932796274370048e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_59.tif
EpsonV39-2\150,s9_6.tif,1.0880899026233237e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_6.tif
EpsonV39-2\150,s9_60.tif,1.0669714356481563e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_60.tif
EpsonV39-2\150,s9_61.tif,1.0628593827277655e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_61.tif
EpsonV39-2\150,s9_62.tif,1.0401254257885739e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_62.tif
EpsonV39-2\150,s9_63.tif,8.392817107960582e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_63.tif
EpsonV39-2\150,s9_64.tif,9.408677215105854e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_64.tif
EpsonV39-2\150,s9_65.tif,1.0000098882301245e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_65.tif
EpsonV39-2\150,s9_66.tif,1.036420940181415e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_66.tif
EpsonV39-2\150,s9_67.tif,8.491144853906007e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_67.tif
EpsonV39-2\150,s9_68.tif,1.0512633252801606e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_68.tif
EpsonV39-2\150,s9_69.tif,1.0085648227686761e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_69.tif
EpsonV39-2\150,s9_7.tif,1.0165558705921285e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_7.tif
EpsonV39-2\150,s9_70.tif,9.282621249440126e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_70.tif
EpsonV39-2\150,s9_71.tif,1.0862208910111804e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_71.tif
EpsonV39-2\150,s9_72.tif,1.0374674275226425e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_72.tif
EpsonV39-2\150,s9_73.tif,9.916959697875427e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_73.tif
EpsonV39-2\150,s9_74.tif,1.059727310348535e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_74.tif
EpsonV39-2\150,s9_75.tif,1.0068663414131152e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_75.tif
EpsonV39-2\150,s9_76.tif,1.0105645742441993e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_76.tif
EpsonV39-2\150,s9_77.tif,1.0108169590239413e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_77.tif
EpsonV39-2\150,s9_78.tif,9.888060503726592e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_78.tif
EpsonV39-2\150,s9_79.tif,1.0329881661164109e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_79.tif
EpsonV39-2\150,s9_8.tif,9.592440619599074e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_8.tif
EpsonV39-2\150,s9_80.tif,1.0173164355364861e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_80.tif
EpsonV39-2\150,s9_81.tif,1.0131657290912699e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_81.tif
EpsonV39-2\150,s9_82.tif,9.971950021281373e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_82.tif
EpsonV39-2\150,s9_83.tif,1.0187773114012089e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_83.tif
EpsonV39-2\150,s9_84.tif,1.0456244581291685e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_84.tif
EpsonV39-2\150,s9_85.tif,1.0481761592018302e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_85.tif
EpsonV39-2\150,s9_86.tif,1.0584807341729174e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_86.tif
EpsonV39-2\150,s9_87.tif,1.013950168271549e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_87.tif
EpsonV39-2\150,s9_88.tif,1.0016384521804866e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_88.tif
EpsonV39-2\150,s9_89.tif,1.0349526746722404e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_89.tif
EpsonV39-2\150,s9_9.tif,1.0188659871346317e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_9.tif
EpsonV39-2\150,s9_90.tif,1.0155031304748263e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_90.tif
EpsonV39-2\150,s9_91.tif,1.0366272817918798e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_91.tif
EpsonV39-2\150,s9_92.tif,1.070435473593534e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_92.tif
EpsonV39-2\150,s9_93.tif,1.0022620244853897e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_93.tif
EpsonV39-2\150,s9_94.tif,1.0187818588747177e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_94.tif
EpsonV39-2\150,s9_95.tif,1.0864380328712286e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_95.tif
EpsonV39-2\150,s9_96.tif,1.0514133919059532e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_96.tif
EpsonV39-2\150,s9_97.tif,1.0373867098678602e-07,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_97.tif
EpsonV39-2\150,s9_98.tif,9.597169992048293e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_98.tif
EpsonV39-2\150,s9_99.tif,9.964867331291316e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\150\residual_s9_99.tif
EpsonV39-2\300,s9_100.tif,9.330892680736724e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_100.tif
EpsonV39-2\300,s9_13.tif,8.834319942252478e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_13.tif
EpsonV39-2\300,s9_24.tif,9.479674645263003e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_24.tif
EpsonV39-2\300,s9_26.tif,9.20364300327492e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_26.tif
EpsonV39-2\300,s9_30.tif,9.229040642821928e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_30.tif
EpsonV39-2\300,s9_31.tif,8.318852451338898e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_31.tif
EpsonV39-2\300,s9_32.tif,8.717699984117644e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_32.tif
EpsonV39-2\300,s9_33.tif,8.798417638899991e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_33.tif
EpsonV39-2\300,s9_34.tif,9.23157585930312e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_34.tif
EpsonV39-2\300,s9_36.tif,9.282052815251518e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_36.tif
EpsonV39-2\300,s9_37.tif,9.035159109771485e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_37.tif
EpsonV39-2\300,s9_39.tif,9.818052149057621e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_39.tif
EpsonV39-2\300,s9_40.tif,8.993458777695196e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_40.tif
EpsonV39-2\300,s9_41.tif,8.84195969774737e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_41.tif
EpsonV39-2\300,s9_42.tif,8.825679742585635e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_42.tif
EpsonV39-2\300,s9_43.tif,9.385712473886088e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_43.tif
EpsonV39-2\300,s9_44.tif,9.219752428180072e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_44.tif
EpsonV39-2\300,s9_45.tif,9.436837444809498e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_45.tif
EpsonV39-2\300,s9_46.tif,9.329937711299863e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_46.tif
EpsonV39-2\300,s9_47.tif,8.542167506675469e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_47.tif
EpsonV39-2\300,s9_48.tif,8.499387149640825e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_48.tif
EpsonV39-2\300,s9_49.tif,9.978333537219441e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_49.tif
EpsonV39-2\300,s9_5.tif,9.53646122070495e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_5.tif
EpsonV39-2\300,s9_50.tif,8.996659062177059e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_50.tif
EpsonV39-2\300,s9_51.tif,9.457869509787997e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_51.tif
EpsonV39-2\300,s9_52.tif,8.744621027290123e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_52.tif
EpsonV39-2\300,s9_53.tif,9.002326351037482e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_53.tif
EpsonV39-2\300,s9_54.tif,9.51899892243091e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_54.tif
EpsonV39-2\300,s9_55.tif,8.57977511259378e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_55.tif
EpsonV39-2\300,s9_56.tif,8.291374342661584e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_56.tif
EpsonV39-2\300,s9_57.tif,9.289317404181929e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_57.tif
EpsonV39-2\300,s9_58.tif,9.370558018417796e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_58.tif
EpsonV39-2\300,s9_59.tif,9.010540225062869e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_59.tif
EpsonV39-2\300,s9_60.tif,9.620077889849199e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_60.tif
EpsonV39-2\300,s9_61.tif,9.672010037320433e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_61.tif
EpsonV39-2\300,s9_62.tif,9.454447535972577e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_62.tif
EpsonV39-2\300,s9_63.tif,7.688902314839652e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_63.tif
EpsonV39-2\300,s9_64.tif,8.519020866515348e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_64.tif
EpsonV39-2\300,s9_65.tif,9.098096143134171e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_65.tif
EpsonV39-2\300,s9_66.tif,9.053633220901247e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_66.tif
EpsonV39-2\300,s9_67.tif,7.713725835856167e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_67.tif
EpsonV39-2\300,s9_68.tif,9.526769417789183e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_68.tif
EpsonV39-2\300,s9_69.tif,9.138807399722282e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_69.tif
EpsonV39-2\300,s9_70.tif,8.276026619569166e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_70.tif
EpsonV39-2\300,s9_71.tif,9.894142749544699e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_71.tif
EpsonV39-2\300,s9_72.tif,9.418238278158242e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_72.tif
EpsonV39-2\300,s9_73.tif,9.048255833477015e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_73.tif
EpsonV39-2\300,s9_74.tif,9.566304015606875e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_74.tif
EpsonV39-2\300,s9_75.tif,9.08031552171451e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_75.tif
EpsonV39-2\300,s9_76.tif,8.922086180973565e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_76.tif
EpsonV39-2\300,s9_77.tif,8.987194632936735e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_77.tif
EpsonV39-2\300,s9_78.tif,9.067184691957664e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_78.tif
EpsonV39-2\300,s9_79.tif,9.336827133665793e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_79.tif
EpsonV39-2\300,s9_80.tif,9.145458079728996e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_80.tif
EpsonV39-2\300,s9_81.tif,8.901565706764814e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_81.tif
EpsonV39-2\300,s9_82.tif,8.90641445039364e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_82.tif
EpsonV39-2\300,s9_83.tif,9.282962309953291e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_83.tif
EpsonV39-2\300,s9_84.tif,9.511643384030322e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_84.tif
EpsonV39-2\300,s9_85.tif,9.478833362663863e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_85.tif
EpsonV39-2\300,s9_86.tif,9.513496479485184e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_86.tif
EpsonV39-2\300,s9_87.tif,9.113739452004666e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_87.tif
EpsonV39-2\300,s9_88.tif,8.617666935606394e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_88.tif
EpsonV39-2\300,s9_89.tif,9.114705790125299e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_89.tif
EpsonV39-2\300,s9_90.tif,8.91479885467561e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_90.tif
EpsonV39-2\300,s9_91.tif,9.334416972706094e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_91.tif
EpsonV39-2\300,s9_92.tif,9.549580681778025e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_92.tif
EpsonV39-2\300,s9_93.tif,8.969220743892947e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_93.tif
EpsonV39-2\300,s9_94.tif,8.73313865668024e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_94.tif
EpsonV39-2\300,s9_95.tif,9.94079982774565e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_95.tif
EpsonV39-2\300,s9_96.tif,9.527366273687221e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_96.tif
EpsonV39-2\300,s9_97.tif,9.337156825495185e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_97.tif
EpsonV39-2\300,s9_98.tif,8.860934030963108e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_98.tif
EpsonV39-2\300,s9_99.tif,9.007897006085841e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV39-2\300\residual_s9_99.tif
EpsonV550\150,s10_100.tif,8.563768005842576e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_100.tif
EpsonV550\150,s10_16.tif,8.311928922921652e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_16.tif
EpsonV550\150,s10_18.tif,8.72151986186509e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_18.tif
EpsonV550\150,s10_33.tif,8.965957931650337e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_33.tif
EpsonV550\150,s10_64.tif,7.955327419040259e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_64.tif
EpsonV550\150,s10_7.tif,8.514905402989825e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_7.tif
EpsonV550\150,s10_74.tif,8.578763299738057e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_74.tif
EpsonV550\150,s10_84.tif,8.455674560536863e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_84.tif
EpsonV550\150,s10_9.tif,9.308871540270047e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_9.tif
EpsonV550\150,s10_91.tif,8.575921128795017e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_91.tif
EpsonV550\150,s10_93.tif,8.502826176481904e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_93.tif
EpsonV550\150,s10_94.tif,8.57239115248376e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_94.tif
EpsonV550\150,s10_95.tif,9.526524991088081e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_95.tif
EpsonV550\150,s10_96.tif,8.52465973366634e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_96.tif
EpsonV550\150,s10_97.tif,8.590859579271637e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_97.tif
EpsonV550\150,s10_98.tif,8.215533853217494e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\150\residual_s10_98.tif
EpsonV550\300,s10_1.tif,8.280687779915752e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_1.tif
EpsonV550\300,s10_100.tif,8.673941920278594e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_100.tif
EpsonV550\300,s10_12.tif,8.334723133884836e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_12.tif
EpsonV550\300,s10_14.tif,8.422478003922151e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_14.tif
EpsonV550\300,s10_15.tif,8.311280907946639e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_15.tif
EpsonV550\300,s10_17.tif,8.387314665014856e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_17.tif
EpsonV550\300,s10_18.tif,8.742523505134159e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_18.tif
EpsonV550\300,s10_24.tif,8.655320016259793e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_24.tif
EpsonV550\300,s10_25.tif,8.4309931480675e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_25.tif
EpsonV550\300,s10_27.tif,8.446693300356856e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_27.tif
EpsonV550\300,s10_28.tif,8.697134035173804e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_28.tif
EpsonV550\300,s10_29.tif,8.555485919714556e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_29.tif
EpsonV550\300,s10_30.tif,8.291533504234394e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_30.tif
EpsonV550\300,s10_31.tif,7.980349892022787e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_31.tif
EpsonV550\300,s10_32.tif,7.971550530783134e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_32.tif
EpsonV550\300,s10_34.tif,8.588870059611509e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_34.tif
EpsonV550\300,s10_35.tif,8.334467338499962e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_35.tif
EpsonV550\300,s10_36.tif,8.560414244129788e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_36.tif
EpsonV550\300,s10_37.tif,8.546953722543549e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_37.tif
EpsonV550\300,s10_38.tif,8.302060905407416e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_38.tif
EpsonV550\300,s10_39.tif,8.494828307448188e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_39.tif
EpsonV550\300,s10_40.tif,8.167648957169149e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_40.tif
EpsonV550\300,s10_41.tif,8.172162324626697e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_41.tif
EpsonV550\300,s10_42.tif,8.194541578632197e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_42.tif
EpsonV550\300,s10_43.tif,8.611732482677326e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_43.tif
EpsonV550\300,s10_44.tif,8.398978934565093e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_44.tif
EpsonV550\300,s10_45.tif,8.5384385783982e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_45.tif
EpsonV550\300,s10_46.tif,8.412746410613181e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_46.tif
EpsonV550\300,s10_47.tif,8.058026423896081e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_47.tif
EpsonV550\300,s10_48.tif,8.050710675888695e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_48.tif
EpsonV550\300,s10_49.tif,8.653387340018526e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_49.tif
EpsonV550\300,s10_50.tif,8.465360679110745e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_50.tif
EpsonV550\300,s10_51.tif,8.448375865555136e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_51.tif
EpsonV550\300,s10_52.tif,7.857579475967214e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_52.tif
EpsonV550\300,s10_53.tif,8.505969617544906e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_53.tif
EpsonV550\300,s10_54.tif,8.632571280031698e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_54.tif
EpsonV550\300,s10_55.tif,8.08923914519255e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_55.tif
EpsonV550\300,s10_56.tif,7.944981916807592e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_56.tif
EpsonV550\300,s10_57.tif,8.493213954352541e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_57.tif
EpsonV550\300,s10_58.tif,8.630138381704455e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_58.tif
EpsonV550\300,s10_59.tif,8.294466624647612e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_59.tif
EpsonV550\300,s10_60.tif,8.610470558778616e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_60.tif
EpsonV550\300,s10_61.tif,8.607503332314081e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_61.tif
EpsonV550\300,s10_62.tif,8.455810984742129e-08,D:\Scanner_Source_Identification\Processed_Results\EpsonV550\300\residual_s10_62.tif
