path,scanner,dpi
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_66_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_67_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_68_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_69_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_6_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_70_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_71_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_72_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_73_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_74_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_75_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_76_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_77_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_78_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_79_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_7_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_80_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_81_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_82_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_83_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_84_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_85_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_86_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_87_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_88_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_89_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_8_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_90_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_91_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_92_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_93_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_94_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_95_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_96_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_97_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_98_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_99_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\150\s9_9_res_vis.png,EpsonV39-2,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_100_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_10_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_11_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_12_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_13_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_14_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_15_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_16_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_17_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_18_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_19_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_1_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_20_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_21_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_22_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_23_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_24_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_25_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_26_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_27_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_28_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_29_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_2_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_30_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_31_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_32_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_33_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_34_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_35_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_36_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_37_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_38_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_39_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_3_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_40_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_41_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_42_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_43_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_44_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_45_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_46_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_47_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_48_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_49_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_4_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_50_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_51_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_52_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_53_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_54_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_55_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_56_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_57_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_58_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_59_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_5_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_60_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_61_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_62_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_63_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_64_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_65_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_66_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_67_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_68_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_69_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_6_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_70_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_71_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_72_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_73_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_74_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_75_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_76_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_77_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_78_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_79_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_7_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_80_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_81_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_82_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_83_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_84_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_85_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_86_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_87_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_88_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_89_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_8_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_90_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_91_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_92_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_93_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_94_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_95_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_96_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_97_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_98_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_99_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV39-2\300\s9_9_res_vis.png,EpsonV39-2,300
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_100_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_10_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_11_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_12_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_13_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_14_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_15_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_16_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_17_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_18_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_19_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_1_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_20_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_21_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_22_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_23_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_24_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_25_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_26_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_27_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_28_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_29_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_2_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_30_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_31_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_32_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_33_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_34_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_35_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_36_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_37_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_38_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_39_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_3_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_40_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_41_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_42_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_43_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_44_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_45_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_46_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_47_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_48_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_49_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_4_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_50_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_51_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_52_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_53_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_54_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_55_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_56_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_57_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_58_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_59_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_5_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_60_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_61_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_62_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_63_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_64_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_65_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_66_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_67_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_68_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_69_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_6_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_70_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_71_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_72_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_73_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_74_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_75_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_76_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_77_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_78_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_79_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_7_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_80_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_81_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_82_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_83_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_84_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_85_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_86_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_87_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_88_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_89_res_vis.png,EpsonV550,150
D:\Infosys_AI-Tracefinder\Data\Residuals_vis\EpsonV550\150\s10_8_res_vis.png,EpsonV550,150
